id,track_name,artist_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,multiclass_label
0ieSKku4Aah6ZV3Q8hPutX,Mute Air,Ken Hayakawa,https://p.scdn.co/mp3-preview/e4258248054eadaf200695cb53b67caa9eb603a8?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.633,0.731,3,-12.605,0,0.0425,0.142,0.924,0.0969,0.841,124.989,430132,4,5
7HzHwDIvDycQVbDaoLMKJU,Routine Escape,IRA (GER),https://p.scdn.co/mp3-preview/0f393acc12f29f04443c619cdd652c7dc31546da?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.542,0.377,2,-18.359,1,0.0629,0.222,0.864,0.112,0.0338,123.009,437073,4,5
0Vmr4l5ltO63yBuQiedqSu,Inner World,Yves Murasca,https://p.scdn.co/mp3-preview/fdd79063917e4bfc38904e4939c8a619c50797bb?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.765,0.734,6,-7.752,0,0.0584,0.00143,0.251,0.678,0.398,122.999,274146,4,5
3BklMXPxyaRr8mxNhpGcSJ,Morgana,Phonique,https://p.scdn.co/mp3-preview/eb4d145889c6a5fcf83859680c22d351e7140559?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.722,0.724,6,-7.377,0,0.053,0.000144,0.89,0.0498,0.318,123.009,413659,4,5
2HRJlHlOADe65EkQe6oZo7,Blooming Future,Jason Johnson (DE),https://p.scdn.co/mp3-preview/cb01679dafbe84bc7c522b49e787f39a293e6635?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.602,0.972,2,-7.67,1,0.0931,0.00585,0.764,0.176,0.0533,133.012,382556,4,5
1GuYdCem2AFaLWG5AuWt3i,Skydrifter,Julien Riess,https://p.scdn.co/mp3-preview/a7cdc0ae719b769e27587ea295cc2c73188fedbb?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.654,0.908,7,-7.427,1,0.0764,0.0233,0.899,0.0978,0.153,133.015,369079,4,5
63pwXzqYI7oolrfSCp3BJp,I Feel so Free,Spartaque,https://p.scdn.co/mp3-preview/ef3759b6872dfc45014635cb1bd051e779d3e820?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.646,0.977,7,-8.165,1,0.0902,0.00317,0.892,0.385,0.148,132.018,232727,4,5
7LetQoaD3iaXRMZOwNA4jQ,Gino Is Alive,Marco Faraone,https://p.scdn.co/mp3-preview/ef89d5ab68d1d94d37b960d76ffbd16372c603ab?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.62,0.943,0,-4.975,1,0.0523,3.71e-05,0.777,0.099,0.21,138.009,365217,4,5
4femvDrO7mj8ptWJXcsDep,Architechno,MCHL51,https://p.scdn.co/mp3-preview/0cabcf297b9e03f73c71a3a200949f7f0f3934e0?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.786,0.816,6,-8.007,0,0.0583,0.00451,0.754,0.103,0.075,131.989,465000,4,5
3F1RoCeu575p2lBfi6VmPO,Not of This World,Hidden Spheres,https://p.scdn.co/mp3-preview/714894b177b029270594f6378105828e3dc577a3?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.806,0.374,7,-11.885,1,0.116,0.00285,0.578,0.0682,0.647,123.005,378006,4,5
72PlQyeoq9XueF832ATSJh,Please Take Me Home,Hidden Voices,https://p.scdn.co/mp3-preview/e61ebfca3050fa56cf6ebc8517e5e54e79c1d320?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.594,0.771,7,-6.942,0,0.0506,0.0221,0.0292,0.392,0.134,124.059,284516,4,5
2L8nvqqNPJbQ2xkhUzDHj8,Stardust - Raphael Mader Remix,Jono Stephenson,https://p.scdn.co/mp3-preview/ed9376c66ec6b27a8f77413d4d8b8ebde1e40102?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.739,0.752,2,-9.018,1,0.0434,0.0123,0.84,0.11,0.666,123.998,400595,4,5
4Jmid2ZZKHAyLhibaC3UvR,Samum,Woo York,https://p.scdn.co/mp3-preview/4f6aa768a51d2882bbd0cd9ddc70eda791a7af27?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.721,0.801,2,-6.573,1,0.0444,0.000229,0.87,0.0823,0.0399,121.998,194754,4,5
4c9ozeGL1Opx4N5qqgTlIT,Heaven's Doors - Radio-Edit,Anna Tur,https://p.scdn.co/mp3-preview/2ef1890ceb6c6025ccea45471c1470d162f8bbad?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.593,0.883,4,-7.068,0,0.0557,0.00803,0.799,0.0578,0.0398,123.988,191613,4,5
7t3TVyxXfLh3S0cDhGmx2F,Napkin Knowledge,Dave Seaman,https://p.scdn.co/mp3-preview/aae6ad5b9e4534622a76633a793cbae8103df5e4?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.794,0.868,1,-8.496,1,0.0591,0.00246,0.871,0.1,0.218,124.998,446000,4,5
6ZgHM8CJ1GQTi7by3G1hg3,Everything,MAXI MERAKI,https://p.scdn.co/mp3-preview/389655e951b60cbc7657c6f38726d2260a358933?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.797,0.718,4,-12.874,0,0.0681,0.0025,0.574,0.0769,0.373,121.018,511983,4,5
0IbfAqVf2uUWa1DNPzkfJk,Searching,TWO LANES,https://p.scdn.co/mp3-preview/51b702974250d83d82d8606bdf9f1f8eb5a8a3c2?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.579,0.382,9,-18.378,0,0.0302,0.405,0.809,0.143,0.0827,100.014,254000,4,5
65Tyr40RpjsF7f9yrsfeKy,Dark Days,Jonas Schilling,https://p.scdn.co/mp3-preview/99624fcad8f92a76c17b522cdde947a8f2bb7bc5?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.8,0.598,6,-8.912,0,0.0629,0.267,0.902,0.0994,0.874,110.008,367800,4,5
7sjZncNqxicEp4yELoTEgd,Stunt Man,Daniel Steinberg,https://p.scdn.co/mp3-preview/db449de97d5c213c814d3e89ae253c30ba579bec?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.805,0.72,11,-5.646,0,0.0557,0.00015,0.768,0.0904,0.85,127.012,238120,4,5
2gEXAZEFJ9Wf1tGJIyGBdT,Turn The Light On,Rodriguez Jr.,https://p.scdn.co/mp3-preview/3560da257779a178096a18db28a9d311cd5c6019?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.718,0.914,5,-6.339,0,0.0521,0.00788,0.0805,0.369,0.855,128.016,217285,4,5
