id,track_name,artist_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,multiclass_label
7Fk0zNC7vGdoDwePPgByKh,Peaches N Cream (feat. Charlie Wilson),Snoop Dogg,https://p.scdn.co/mp3-preview/8889320fe01de8afceca6f287a4974d93b6f5e96?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.83,0.722,0,-6.099,1,0.0595,0.0247,1.21e-06,0.0741,0.29,109.987,284213,4,3
2IqrKwsE7D3ETjyhsaKbZI,That's Love,Oddisee,https://p.scdn.co/mp3-preview/5d5953b2be9c1236fce671fb23f285068f026795?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.642,0.81,5,-4.362,1,0.184,0.00801,7.9e-05,0.268,0.408,131.01,245725,4,3
3OIcwEw520Kp2mpDNFpZuG,Lord Pretty Flacko Jodye 2 (LPFJ2),A$AP Rocky,https://p.scdn.co/mp3-preview/e022d859792fd9d65be5115a935fc0966b8fbaf7?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.691,0.756,1,-3.797,1,0.0354,0.0109,0.0,0.0671,0.106,104.061,126200,4,3
5xwpXWWkfJRqg1S27oVxh4,All I Need (One Mo Drank) (feat. K Camp),Juicy J,https://p.scdn.co/mp3-preview/6046370cf17af92a0907c656b6b87f0ea0ad417f?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.8,0.478,8,-7.874,1,0.181,0.427,0.0,0.134,0.687,135.957,259760,4,3
40haq0tCJnn3RBW4kG6xid,I Don't Mind (feat. Juicy J),Usher,https://p.scdn.co/mp3-preview/4e097c0e184b84623454b7f51c932b2fcaaf3c47?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.872,0.464,4,-8.103,1,0.168,0.252,0.0,0.0895,0.458,113.003,251989,4,3
5L2BTetlYhS14tN8PYvz7F,CoCo - Flosstradamus Remix,O.T. Genasis,https://p.scdn.co/mp3-preview/f61a16c9f7ffcef1245a1111ddc120fadf81bbca?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.85,0.581,0,-7.98,0,0.0497,0.00232,0.0267,0.386,0.528,130.0,221612,4,3
6gK0tRpmvPiiYY8YHnbtpf,Hot N*gga,Bobby Shmurda,https://p.scdn.co/mp3-preview/f80df0281f7694d7edb728655478a0d3ffe63044?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.792,0.505,9,-7.365,1,0.414,0.0522,1.14e-06,0.055,0.177,168.0,194147,4,3
5YMNu5AoZWTV1lQp1xi0Qn,Not for Long (feat. Trey Songz),B.o.B,https://p.scdn.co/mp3-preview/67432c6fe03de772615bcd79952d9e3bc199bf27?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.84,0.65,1,-5.1,1,0.0483,0.0819,0.000741,0.119,0.658,100.037,215342,4,3
1hDBpX1I9AkJR8o1lnCePd,B Boy (feat. Big Sean & A$AP Ferg),Meek Mill,https://p.scdn.co/mp3-preview/c7707b828c5b8bf7152dff4044580b936d0bb24b?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.589,0.63,11,-8.555,0,0.265,0.000793,2.03e-05,0.485,0.362,189.328,216827,4,3
3uya2Ph2zB84JMR28vqWK0,Pay for It (feat. Kendrick Lamar & Chantal),Jay Rock,https://p.scdn.co/mp3-preview/11503364cb7db5223be2968b79a0f99cd2abbe73?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.371,0.743,5,-8.13,0,0.354,0.394,5.41e-06,0.123,0.331,189.766,242733,4,3
2ppKIytnAyI8GRiRv8VpP6,Walk Thru (feat. Problem),Rich Homie Quan,https://p.scdn.co/mp3-preview/e5038c83c632b47f9bffd303fec1cc6cc4256b31?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.71,0.58,4,-8.107,0,0.221,0.371,0.0,0.108,0.478,92.087,184895,4,3
4E9oMuvzEsS2T9hdxWBwPQ,Ill Mind of Hopsin 7,Hopsin,https://p.scdn.co/mp3-preview/16bc9c0089a7bc23361637eb264297ec20ae4616?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.642,0.791,2,-3.859,0,0.322,0.0515,0.0,0.119,0.331,93.015,350482,4,3
3ndumr5hw721OmT5opZ5Zl,Errrbody,Yo Gotti,https://p.scdn.co/mp3-preview/1a4c46aa27177fc7e724ab20755dffa2667690c4?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.875,0.531,2,-6.046,1,0.0585,0.221,0.0,0.0498,0.22,103.965,261133,4,3
35x6JdLCr4VWWR5ShNoAWo,Bend Ova (feat. Tyga),Lil Jon,https://p.scdn.co/mp3-preview/c4ccb0ad4674f874f85e759446dc32524ea381c1?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.855,0.968,1,-3.278,1,0.157,0.0143,0.0025,0.0988,0.798,103.005,226107,4,3
2rLcR01HB0ScBAsgxX4Z62,Irish Celebration,Macklemore & Ryan Lewis,https://p.scdn.co/mp3-preview/463e215a9782a0db2ae956c8d8738439fd00468f?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.367,0.847,2,-5.351,1,0.22,0.178,0.0,0.584,0.429,73.771,282353,4,3
0ZDGpQPvzYB1EFHHd6QfZ9,Make It Work,Tyga,https://p.scdn.co/mp3-preview/a8cbd0b11f71bd7f89f1a1376a40a7988acb0255?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.766,0.744,6,-3.785,0,0.32,0.303,0.0,0.0857,0.691,180.157,188027,4,3
77wywwkLtE5mlrHMrlfSAP,Dark Comedy Late Show,Open Mike Eagle,https://p.scdn.co/mp3-preview/6167f28eed392aa1c8bc26d8c6157d8259fdf627?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.503,0.833,7,-7.357,0,0.297,0.267,0.0,0.345,0.514,153.934,315121,4,3
10sNkTjcPhK9A112WCMIbv,Turn Down,Rittz,https://p.scdn.co/mp3-preview/751662e0c1e14861dfa969971d7db9ae4659961f?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.763,0.751,1,-7.877,1,0.145,0.139,0.0,0.243,0.556,127.995,251693,4,3
