id,track_name,artist_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,multiclass_label
7rTV5NBxyhcHbFdzbyLiJf,sahdana,ildio,https://p.scdn.co/mp3-preview/3d162dfca7ec5d267fa7b624d7d34c1913041af7?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.463,0.0402,7,-28.932,1,0.0423,0.995,0.933,0.115,0.215,68.38,175279,5,7
0fHo89AiSS0X3ycHHKnIoU,Water,Michiel Borstlap,https://p.scdn.co/mp3-preview/da0a9deb7236ed53a42b5367fe0e47a0ada8a842?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.316,0.0617,5,-28.556,0,0.0496,0.995,0.93,0.116,0.19,70.132,152069,3,7
2SzsBwBFIiPquJXYAjPobX,Lyra,Evening Tales from the Stars,https://p.scdn.co/mp3-preview/e06e4af33cbcb1fc3ba793ac0d520b90485a1974?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.321,0.0456,1,-29.402,1,0.0366,0.995,0.97,0.107,0.439,75.975,165720,4,7
41s0GDVHUXD0F7uKLAdJFD,Stoevsky,Ledetraad,https://p.scdn.co/mp3-preview/8b5e83ad206122bcbeba37e31192f263f551d721?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.42,0.0478,0,-30.738,1,0.0362,0.948,0.91,0.11,0.213,109.038,164000,4,7
4DjYi5buWGphomdB4BjJDd,Near (Piano Rework),Liam Phan,https://p.scdn.co/mp3-preview/5b7c1d1029660f161562abd860809a556407c023?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.364,0.083,5,-31.607,1,0.0392,0.966,0.889,0.113,0.117,131.546,170000,4,7
1Zv6RyHM08gyC4qvOlCZUL,Due tramonti,Lavinia Meijer,https://p.scdn.co/mp3-preview/d1c6d6f68bdab54ccbe703a9dcf910bd66cd54d9?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.299,0.0319,2,-30.624,1,0.0603,0.994,0.928,0.105,0.0975,105.922,267533,4,7
2FR3mH7DwsaX3TcObkUEX3,Infinity,Rosey Chan,https://p.scdn.co/mp3-preview/ff66779ff919e06af3cff9ab4df42d5f41482d73?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.358,0.00554,3,-29.617,1,0.0479,0.992,0.894,0.176,0.0587,67.103,448000,3,7
3sSGalPwfFt0XiNnYx7fBB,Lullaby for Nick,Elena Kats-Chernin,https://p.scdn.co/mp3-preview/c2a5e2552c767f04250325c53699ffea80064592?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.421,0.00487,9,-32.45,0,0.0389,0.989,0.879,0.0588,0.0713,95.136,203160,4,7
2Ylyh5pD08wtz54XfELtak,"Ma mère l'Oye, M. 60: I. Pavane de la belle au bois dormant - Lent",Maurice Ravel,https://p.scdn.co/mp3-preview/58bf14a7a319a579cb4037844bdb896e29b2f374?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.433,0.00301,0,-47.07,1,0.0487,0.937,0.795,0.0403,0.286,116.023,93160,4,7
2b12Hb86ANOA56DvXXHao6,"For Children Vol. 1, Sz. 42: No. 3 Quasi adagio",Béla Bartók,https://p.scdn.co/mp3-preview/d57c43187ae78f836aaeba7679331068febc3d13?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.578,0.00624,4,-34.408,0,0.0767,0.996,0.932,0.066,0.544,62.465,56907,4,7
5TtmI9sfXw4VXco0PE21mV,"2 Aquarelles: Lento, ma non troppo",Frederick Delius,https://p.scdn.co/mp3-preview/7b5943fcce7d304e92e38ddbbea8b634636ae7f4?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.176,0.0534,10,-27.626,1,0.0406,0.97,0.915,0.29,0.0332,71.673,132120,5,7
3edfxj68V3PJsbLwofk9M7,Strange Light in Her Eyes,Ever So So Deep,https://p.scdn.co/mp3-preview/aae3f1fc42655b44647fea04291592dfc4e0ad58?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.156,0.000812,0,-45.155,1,0.0446,0.923,0.0407,0.0739,0.0777,140.09,255319,3,7
0VrOdgTIh68gW8p9WkXSPY,Landsort,Olivia Meyer,https://p.scdn.co/mp3-preview/29b4c8860438776cd5b63a34acd2365c323f604a?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.385,0.00573,11,-36.214,1,0.0365,0.991,0.699,0.0921,0.302,101.688,139690,4,7
4imyXxsul98cYFhQyN4D6y,Nocturne in Tokyo,Remo Anzovino,https://p.scdn.co/mp3-preview/4a610b900be33f036aa813c64183e6395a26ff51?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.374,0.113,7,-20.557,0,0.0529,0.992,0.917,0.106,0.0419,95.007,221680,4,7
