id,track_name,artist_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,multiclass_label
3gzFESmUSfoFWeehf2rNOl,Spacer,Sheila,https://p.scdn.co/mp3-preview/97168026c9d47c81c5d234853979803368f7f2a2?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.741,0.757,9,-8.55,0,0.0419,0.258,0.0,0.109,0.925,135.692,354240,4,
3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,Irene Cara,https://p.scdn.co/mp3-preview/2d32514c920447ce869c2599cc0950e8f8d5d789?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.572,0.654,7,-7.027,0,0.0344,0.0058,3.21e-06,0.09,0.399,122.491,237053,4,
35jK3rPCyBf1bUCJTEYyau,Alexandrie Alexandra,Claude François,https://p.scdn.co/mp3-preview/1ab86363c7d571658cf0dde257879d6ba4cecc86?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.588,0.938,11,-4.443,0,0.156,0.108,1.27e-06,0.0717,0.938,126.086,262187,4,
5WwRKYnVy9dekqXAGPbAvU,He's the Greatest Dancer - 1995 Remaster,Sister Sledge,https://p.scdn.co/mp3-preview/ef5c1ce8df90cc668f66b738adee614ae61cd1da?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.7,0.816,7,-9.711,0,0.044,0.00115,0.00123,0.0901,0.838,113.244,375400,4,
6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,"Earth, Wind & Fire",https://p.scdn.co/mp3-preview/06c36139896754af7269ca5540bcd522e598518a?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.802,0.756,2,-10.791,0,0.0349,0.0843,0.00765,0.0521,0.963,131.715,288293,4,
3nFJbZCHP4d9vduKjJLdBL,Never Too Much,Luther Vandross,https://p.scdn.co/mp3-preview/fef796870b7935de7a77bf6ea1996d045e0756d1?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.734,0.586,2,-11.866,1,0.129,0.125,0.0,0.0367,0.762,109.933,230467,4,
7KOS9ptdLAdy3hJxuvpHfc,I'll Never Forget (My Favorite Disco),Dexter Wansel,https://p.scdn.co/mp3-preview/d2811dc2fc04f2a87f6b4d146f39c86dbc981b94?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.755,0.82,2,-7.757,0,0.0618,0.0253,6.72e-05,0.227,0.85,118.224,274227,4,
5HgE5eXfu0An2moseSM635,I Hear Music in the Streets,Unlimited Touch,https://p.scdn.co/mp3-preview/a8e96e272ce0b6c036b51fc7cabdec912dab9e55?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.697,0.582,11,-12.173,0,0.114,0.00842,0.344,0.0843,0.823,115.929,413573,4,
1gN4FXvfrVOqJSWh20BPBK,Brazilian Love Affair,George Duke,https://p.scdn.co/mp3-preview/128f264c747b0451adee362e416a4d064f124a0f?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.605,0.704,5,-11.917,1,0.04,0.0578,0.333,0.0887,0.847,128.198,443667,4,
3hI05NM8JnJvQLZMUnRvMa,"Why - 12"" Version",Carly Simon,https://p.scdn.co/mp3-preview/d269c7545ef3991cbbe9c5c1e8c8197755c8caa8?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.676,0.861,4,-8.991,0,0.0537,0.00576,0.00916,0.02,0.706,92.361,493990,4,
