id,track_name,artist_name,preview_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,multiclass_label
3VpxEo6vMpi4rQ6t2WVVkK,Escape (feat. Hayla),Kx5,https://p.scdn.co/mp3-preview/4af16f61fd2bc05c99538097e6d71fc6add71393?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.659,0.798,9,-6.933,0,0.0749,0.175,0.000379,0.708,0.15,126.064,240445,4,2
1rrqJ9QkOBYJlsZgqqwxgB,Rush,Ayra Starr,https://p.scdn.co/mp3-preview/f87b2b06b424db98dadd5604d5562e593f483f60?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.792,0.503,1,-8.044,1,0.0626,0.0369,0.00057,0.0959,0.381,99.97,185093,4,2
6qItx3M2IZbXBKRnptbnHM,Eyes On You,Nicky Youre,https://p.scdn.co/mp3-preview/81f6f577738d27ca7f0e3474a375da3d0df12278?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.729,0.786,10,-4.357,1,0.0389,0.117,0.0,0.265,0.729,131.906,177372,4,2
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),Clean Bandit,https://p.scdn.co/mp3-preview/358cc2906abb9789b9c1d4a7e07dc2601b7ade4b?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,4,2
3cHyrEgdyYRjgJKSOiOtcS,Timber (feat. Ke$ha),Pitbull,https://p.scdn.co/mp3-preview/54825c719d56bd5b737ac7c1aa3ce41ad3eef338?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,204160,4,2
27jdUE1EYDSXZqhjuNxLem,Magic,Coldplay,https://p.scdn.co/mp3-preview/bb218a3258eb112eca7bd22d2cdcd9f741b886c6?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.738,0.482,6,-8.917,0,0.0402,0.0266,0.621,0.106,0.352,93.457,285014,4,2
6Vc5wAMmXdKIAM7WUoEb7N,Say Something,A Great Big World,https://p.scdn.co/mp3-preview/0178f39b1dd08aa1111138fa775c7b8826cdee7f?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,229400,3,2
7qfwcqfGOkQYtzjF4UzJHM,Shot Me Down (feat. Skylar Grey) - Radio Edit,David Guetta,https://p.scdn.co/mp3-preview/9ad806bd4ca45865d643eaa959c6e2d48c8c1dec?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.347,0.772,5,-4.359,0,0.0549,0.0597,0.0333,0.115,0.035,192.118,191412,3,2
1zSXQIah3KQsjvo5sRNRq7,Busy Doin' Nothin',Ace Wilder,https://p.scdn.co/mp3-preview/cb9f8dcb6f4887cdbdad08d1db6fcd7b3c001073?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.698,0.777,2,-6.312,0,0.0289,0.102,0.0,0.0981,0.713,130.026,173347,4,2
3bidbhpOYeV4knp8AIu8Xn,Can't Hold Us (feat. Ray Dalton),Macklemore & Ryan Lewis,https://p.scdn.co/mp3-preview/989bcb16f82e4cfcbfebdf8cf0dd91abe86c84d1?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,258343,4,2
4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,One Direction,https://p.scdn.co/mp3-preview/9c3f89f926a702034ae182e723b2d601c2bd754d?cid=7ed7c46c328045f7bc4fca6c7d81d3c0,0.6,0.663,3,-5.802,1,0.0477,0.225,0.0,0.119,0.286,121.07,245493,4,2
